Product ID,Product Name,Product Description,Quantity type,SKU,Quantity,Product Cost (in rupees),Sell Price (in rupees),Date,Quantity Sold,Product Sold at
1004,T-Shirt,A cutting tool,,TSH002,31,601,801,09/30/22,22,17622
1005,Jeans,A type of fastener,,JNS002,26,1001,1201,10/01/22,4,4804
1006,Apples,A tool for organizing files,,APL002,41,201,301,10/02/22,35,10535
1007,Oranges,A lighting fixture,,ORG002,36,151,251,10/03/22,26,6526
1008,TV,A chair for a desk,,TV002,13,12001,15001,10/04/22,5,75005
1009,Shoes,A low table for coffee,,SHS002,19,1001,1501,10/05/22,5,7505
1010,Backpack,A shelf for books,,BKP002,23,601,801,10/06/22,15,12015
1011,Keyboard,A stand for a television,,KBD002,9,1001,1201,10/07/22,6,7206
1012,Mouse,A small table by a bed,,MS002,13,301,501,10/08/22,5,2505
1013,Printer,A sofa that can be converted into a bed,,PRT002,6,1501,2001,10/09/22,4,8004
1014,Desk Lamp,A rug for the floor,,DLP002,16,601,801,10/10/22,3,2403
1015,Coffee Maker,A decorative pillow,,CFM002,11,4001,5001,10/11/22,6,30006
1016,Toaster,Artwork for walls,,TST002,21,801,1001,10/12/22,2,2002
1017,Blender,Window coverings,,BLD002,19,1001,1201,10/13/22,15,18015
1018,Jacket,A lamp for tables,,JKT002,21,701,901,10/14/22,3,2703
1019,Dress,A device for adapting plugs,,DRS002,16,1201,1501,10/15/22,8,12008
1020,Watch,A portable charger,,WCH002,11,2001,2501,10/16/22,2,5002
1021,Sunglasses,A portable data storage device,,SG002,13,1001,1201,10/17/22,12,14412
1022,Baseball Cap,A mouse without cables,,BC002,26,401,601,10/18/22,19,11419
1023,Chocolate,A stand for laptops,,CHC002,31,51,101,10/19/22,18,1818
1024,Cereal,A mouse for gaming,,CRL002,21,81,121,10/20/22,6,726
1025,Soft Drinks,A device for rendering graphics,,SD002,36,51,81,10/21/22,25,2025
1026,Office Chair,A main circuit board,,OC002,9,3001,3501,10/22/22,4,14004
1027,Sofa,A central processing unit,,SFA002,6,10001,12001,10/23/22,2,24002
1028,Dining Table,A type of computer memory,,DT002,13,6001,8001,10/24/22,5,40005
1029,Bed,A data storage device,,BD002,4,24001,28001,10/25/22,3,84003
1030,Rug,A type of data storage device,,RG002,11,2001,2501,10/26/22,5,12505
1031,Wall Clock,A display screen,,WC002,16,801,1001,10/27/22,12,12012
1032,Vase,A type of paper,,VS002,9,601,801,10/28/22,3,2403
1033,Curtains,A writing instrument,,CRT002,21,501,701,10/29/22,4,2804
1034,Bathroom Scale,A tool for erasing,,BS002,6,1001,1201,10/30/22,3,3603
1035,Trash Can,A marker for highlighting text,,TC002,9,301,501,10/31/22,7,3507
1036,Desk Organizer,A cutting tool,,DO002,13,201,301,11/01/22,10,3010
1037,Notebook,A type of fastener,,NB002,16,51,101,11/02/22,10,1010
1038,Pen Set,A tool for organizing files,,PS002,21,101,151,11/03/22,3,453
1039,Stapler,A lighting fixture,,STP002,11,81,121,11/04/22,2,242
1040,Whiteboard,A chair for a desk,,WB002,6,1501,1801,11/05/22,5,9005
1041,Smart Watch,A low table for coffee,,SW002,19,2001,2501,11/06/22,3,7503
1042,Tablet,A shelf for books,,TBLT002,11,3001,3501,11/07/22,3,10503
1043,Charging Cable,A stand for a television,,CC002,26,201,301,11/08/22,25,7525
1044,External Hard Drive,A small table by a bed,,EHD002,13,1001,1501,11/09/22,3,4503
1045,Memory Card,A sofa that can be converted into a bed,,MC002,21,301,501,11/10/22,7,3507
1046,Bluetooth Speaker,A rug for the floor,,BS002,16,1001,1501,11/11/22,2,3002
1047,Travel Adapter,A decorative pillow,,TA002,9,201,301,11/12/22,4,1204
1048,Travel Pillow,Artwork for walls,,TP002,11,301,401,11/13/22,8,3208
1049,Travel Backpack,Window coverings,,TBP002,6,1001,1501,11/14/22,4,6004
1050,Suitcase,A lamp for tables,,STC002,13,2001,2501,11/15/22,4,10004
1051,Tennis Shoes,A device for adapting plugs,,TNS002,19,1201,1501,11/16/22,2,3002
1052,Running Shoes,A portable charger,,RNS002,21,1601,2001,11/17/22,11,22011
1053,Sandals,A portable data storage device,,SDL002,16,801,1001,11/18/22,2,2002
1054,Boots,A mouse without cables,,BTS002,11,2001,2501,11/19/22,8,20008
1055,Sneakers,A stand for laptops,,SNK002,23,1501,1801,11/20/22,6,10806
1056,Hiking Backpack,A mouse for gaming,,HBP002,11,801,1001,11/21/22,3,3003
1057,Travel Backpack,A device for rendering graphics,,TBP003,16,1201,1501,11/22/22,2,3002
1058,School Backpack,A main circuit board,,SBP002,9,501,701,11/23/22,8,5608
1059,Daypack,A central processing unit,,DP002,13,601,801,11/24/22,11,8811
1060,Hiking Boots,A type of computer memory,,HKB002,11,2401,2801,11/25/22,10,28010
1061,Camping Tent,A data storage device,,CT002,6,10001,12001,11/26/22,2,24002
1062,Sleeping Bag,A type of data storage device,,SB002,9,4001,5001,11/27/22,6,30006
1063,Portable Stove,A display screen,,PS002,11,2001,2501,11/28/22,8,20008
1064,Water Bottle,A type of paper,,WB002,16,301,501,11/29/22,11,5511
1065,Backpack,A writing instrument,,BP002,21,1001,1501,11/30/22,9,13509
1066,Travel Pillow,A tool for erasing,,TP003,9,201,301,12/01/22,3,903
1067,Neck Pillow,A marker for highlighting text,,NP002,13,301,401,12/02/22,2,802
1068,Travel Blanket,A cutting tool,,TB002,11,401,601,12/03/22,8,4808
1069,Passport Holder,A type of fastener,,PH002,16,101,201,12/04/22,10,2010
1070,Luggage Scale,A tool for organizing files,,LS002,6,501,701,12/05/22,5,3505
1071,Backpack,A lighting fixture,,BP003,11,801,1001,12/06/22,9,9009
1072,Trekking Poles,A chair for a desk,,TP002,9,601,801,12/07/22,2,1602
1073,Portable Charger,A low table for coffee,,PC002,16,501,701,12/08/22,10,7010
1074,Travel Adapter,A shelf for books,,TA003,21,301,501,12/09/22,17,8517
1075,Power Bank,A stand for a television,,PB002,13,701,901,12/10/22,5,4505
1076,USB Flash Drive,A small table by a bed,,UFD002,21,401,601,12/11/22,7,4207
1077,Wireless Mouse,A sofa that can be converted into a bed,,WM002,16,601,801,12/12/22,7,5607
1078,Laptop Stand,A rug for the floor,,LS002,11,501,701,12/13/22,5,3505
1079,Gaming Mouse,A decorative pillow,,GM002,9,801,1001,12/14/22,6,6006
1080,Graphics Card,Artwork for walls,,GC002,6,15001,18001,12/15/22,3,54003
1081,Motherboard,Window coverings,,MB002,9,10001,12001,12/16/22,8,96008
1082,CPU,A lamp for tables,,CPU002,11,8001,10001,12/17/22,6,60006
1083,RAM,A device for adapting plugs,,RAM002,16,6001,8001,12/18/22,6,48006
1084,Hard Drive,A portable charger,,HD002,13,2001,2501,12/19/22,8,20008
1085,SSD,A portable data storage device,,SSD002,11,3001,3501,12/20/22,7,24507
1086,Monitor,A mouse without cables,,MON002,6,10001,12001,12/21/22,2,24002
1087,Printer Paper,A stand for laptops,,PP002,21,201,301,12/22/22,9,2709
1088,Pencil,A mouse for gaming,,PCL002,26,11,21,12/23/22,24,504
1089,Eraser,A device for rendering graphics,,ER002,31,6,11,12/24/22,16,176
1090,Highlighter,A main circuit board,,HL002,16,21,31,12/25/22,3,93
1091,Scissors,A central processing unit,,SC002,11,51,101,12/26/22,6,606
1092,Staples,A type of computer memory,,STP002,9,6,11,12/27/22,3,33
1093,File Organizer,A data storage device,,FO002,13,101,151,12/28/22,4,604
1094,Desk Lamp,A type of data storage device,,DLP003,11,401,601,12/29/22,5,3005
1095,Desk Chair,A display screen,,DC002,6,4001,5001,12/30/22,2,10002
1096,Coffee Table,A type of paper,,CT002,9,5001,6001,12/31/22,4,24004
1097,Bookshelf,A writing instrument,,BS002,11,2001,2501,01/01/23,3,7503
1098,TV Stand,A tool for erasing,,TVS002,13,1501,2001,01/02/23,9,18009
1099,Nightstand,A marker for highlighting text,,NS002,6,2001,2501,01/03/23,2,5002
1100,Sofa Bed,A cutting tool,,SFB002,9,8001,10001,01/04/23,8,80008
1101,Area Rug,A type of fastener,,AR002,11,2501,3001,01/05/23,5,15005
1102,Throw Pillow,A tool for organizing files,,TP002,13,501,701,01/06/23,6,4206
1103,Wall Art,A lighting fixture,,WA002,16,801,1001,01/07/23,9,9009
1104,Curtains,A chair for a desk,,CRT003,21,701,901,01/08/23,6,5406
1105,Table Lamp,A low table for coffee,,TL002,9,801,1001,01/09/23,8,8008
1106,Travel Adapter,A shelf for books,,TA004,11,301,501,01/10/23,5,2505
1107,Power Bank,A stand for a television,,PB003,16,801,1001,01/11/23,12,12012
1108,USB Flash Drive,A small table by a bed,,UFD003,21,501,701,01/12/23,4,2804
1109,Wireless Mouse,A sofa that can be converted into a bed,,WM003,16,701,901,01/13/23,12,10812
1110,Laptop Stand,A rug for the floor,,LS003,11,601,801,01/14/23,7,5607
1111,Gaming Mouse,A decorative pillow,,GM003,9,901,1101,01/15/23,8,8808
1112,Graphics Card,Artwork for walls,,GC003,6,18001,22001,01/16/23,2,44002
1113,Motherboard,Window coverings,,MB003,9,12001,15001,01/17/23,7,105007
1114,CPU,A lamp for tables,,CPU003,11,10001,12001,01/18/23,3,36003
1115,RAM,A device for adapting plugs,,RAM003,16,8001,10001,01/19/23,10,100010
1116,Hard Drive,A portable charger,,HD003,13,3001,3501,01/20/23,6,21006
1117,SSD,A portable data storage device,,SSD003,11,4001,5001,01/21/23,9,45009
1118,Monitor,A mouse without cables,,MON003,6,15001,18001,01/22/23,2,36002
1119,Printer Paper,A stand for laptops,,PP003,21,301,401,01/23/23,4,1604
1120,Pencil,A mouse for gaming,,PCL003,26,16,26,01/24/23,3,78
1121,Eraser,A device for rendering graphics,,ER003,31,11,16,01/25/23,16,256
1122,Highlighter,A main circuit board,,HL003,16,31,41,01/26/23,14,574
1123,Scissors,A central processing unit,,SC003,11,81,101,01/27/23,9,909
1124,Staples,A type of computer memory,,STP003,9,11,16,01/28/23,2,32
1125,File Organizer,A data storage device,,FO003,13,151,201,01/29/23,9,1809
1126,Desk Lamp,A type of data storage device,,DLP004,11,501,701,01/30/23,7,4907
1127,Desk Chair,A display screen,,DC003,6,5001,6001,01/31/23,4,24004
1128,Coffee Table,A type of paper,,CT003,9,6001,7001,02/01/23,2,14002
1129,Bookshelf,A writing instrument,,BS003,11,2501,3001,02/02/23,7,21007
1130,TV Stand,A tool for erasing,,TVS003,13,2001,2501,02/03/23,10,25010
1131,Nightstand,A marker for highlighting text,,NS003,6,2501,3001,02/04/23,4,12004
1132,Sofa Bed,A cutting tool,,SFB003,9,10001,12001,02/05/23,7,84007
1133,Area Rug,A type of fastener,,AR003,11,3001,3501,02/06/23,5,17505
1134,Throw Pillow,A tool for organizing files,,TP003,13,701,901,02/07/23,8,7208
1135,Wall Art,A lighting fixture,,WA003,16,1001,1201,02/08/23,3,3603
1136,Curtains,A chair for a desk,,CRT004,21,901,1101,02/09/23,15,16515
1137,Table Lamp,A low table for coffee,,TL003,9,1001,1201,02/10/23,5,6005
1138,Travel Adapter,A shelf for books,,TA005,11,401,601,02/11/23,10,6010
1139,Power Bank,A stand for a television,,PB004,16,1001,1201,02/12/23,6,7206
1140,USB Flash Drive,A small table by a bed,,UFD004,21,601,801,02/13/23,5,4005
1141,Wireless Mouse,A sofa that can be converted into a bed,,WM004,16,801,1001,02/14/23,4,4004
1142,Laptop Stand,A rug for the floor,,LS004,11,701,901,02/15/23,4,3604
1143,Gaming Mouse,A decorative pillow,,GM004,9,1001,1201,02/16/23,7,8407
1144,Graphics Card,Artwork for walls,,GC004,6,22001,25001,02/17/23,5,125005
1145,Motherboard,Window coverings,,MB004,9,15001,18001,02/18/23,5,90005
1146,CPU,A lamp for tables,,CPU004,11,12001,15001,02/19/23,7,105007
1147,RAM,A device for adapting plugs,,RAM004,16,10001,12001,02/20/23,3,36003
1148,Hard Drive,A portable charger,,HD004,13,3501,4001,02/21/23,4,16004
1149,SSD,A portable data storage device,,SSD004,11,5001,6001,02/22/23,2,12002
1150,Monitor,A mouse without cables,,MON004,6,18001,20001,02/23/23,4,80004
1151,Printer Paper,A stand for laptops,,PP004,21,401,501,02/24/23,7,3507
1152,Pencil,A mouse for gaming,,PCL004,26,21,31,02/25/23,7,217
1153,Eraser,A device for rendering graphics,,ER004,31,16,21,02/26/23,25,525
1154,Highlighter,A main circuit board,,HL004,16,41,51,02/27/23,5,255
1155,Scissors,A central processing unit,,SC004,11,101,151,02/28/23,9,1359
1156,Staples,A type of computer memory,,STP004,9,16,21,03/01/23,8,168
1157,File Organizer,A data storage device,,FO004,13,201,251,03/02/23,2,502
1158,Desk Lamp,A type of data storage device,,DLP005,11,701,901,03/03/23,5,4505
1159,Desk Chair,A display screen,,DC004,6,6001,7001,03/04/23,2,14002
1160,Coffee Table,A type of paper,,CT004,9,7001,8001,03/05/23,6,48006
1161,Bookshelf,A writing instrument,,BS004,11,3001,3501,03/06/23,7,24507
1162,TV Stand,A tool for erasing,,TVS004,13,2501,3001,03/07/23,6,18006
1163,Nightstand,A marker for highlighting text,,NS004,6,3001,3501,03/08/23,3,10503
1164,Sofa Bed,A cutting tool,,SFB004,9,12001,15001,03/09/23,3,45003
1165,Area Rug,A type of fastener,,AR004,11,3501,4001,03/10/23,6,24006
1166,Throw Pillow,A tool for organizing files,,TP004,13,901,1101,03/11/23,10,11010
1167,Wall Art,A lighting fixture,,WA004,16,1201,1501,03/12/23,14,21014
1168,Curtains,A chair for a desk,,CRT005,21,1101,1301,03/13/23,11,14311
1169,Table Lamp,A low table for coffee,,TL004,9,1201,1501,03/14/23,5,7505
1170,Travel Adapter,A shelf for books,,TA006,11,501,701,03/15/23,8,5608
1171,Power Bank,A stand for a television,,PB005,16,1201,1501,03/16/23,8,12008
1172,USB Flash Drive,A small table by a bed,,UFD005,21,701,901,03/17/23,7,6307
1173,Wireless Mouse,A sofa that can be converted into a bed,,WM005,16,1001,1201,03/18/23,8,9608
1174,Laptop Stand,A rug for the floor,,LS005,11,901,1101,03/19/23,5,5505
1175,Gaming Mouse,A decorative pillow,,GM005,9,1201,1501,03/20/23,2,3002
1176,Graphics Card,Artwork for walls,,GC005,6,25001,30001,03/21/23,2,60002
1177,Motherboard,Window coverings,,MB005,9,18001,22001,03/22/23,3,66003
1178,CPU,A lamp for tables,,CPU005,11,15001,18001,03/23/23,2,36002
1179,RAM,A device for adapting plugs,,RAM005,16,12001,15001,03/24/23,6,90006
1180,Hard Drive,A portable charger,,HD005,13,4001,5001,03/25/23,6,30006
1181,SSD,A portable data storage device,,SSD005,11,6001,7001,03/26/23,10,70010
1182,Monitor,A mouse without cables,,MON005,6,20001,25001,03/27/23,3,75003
1183,Printer Paper,A stand for laptops,,PP005,21,501,601,03/28/23,14,8414
1184,Pencil,A mouse for gaming,,PCL005,26,26,36,03/29/23,3,108
1185,Eraser,A device for rendering graphics,,ER005,31,21,26,03/30/23,18,468
1186,Highlighter,A main circuit board,,HL005,16,51,61,03/31/23,6,366
1187,Scissors,A central processing unit,,SC005,11,151,201,04/01/23,2,402
1188,Staples,A type of computer memory,,STP005,9,21,26,04/02/23,7,182
1189,File Organizer,A data storage device,,FO005,13,251,301,04/03/23,6,1806
1190,Desk Lamp,A type of data storage device,,DLP006,11,801,1001,04/04/23,5,5005
1191,Desk Chair,A display screen,,DC005,6,7001,8001,04/05/23,4,32004
1192,Coffee Table,A type of paper,,CT005,9,8001,9001,04/06/23,5,45005
1193,Bookshelf,A writing instrument,,BS005,11,3501,4001,04/07/23,2,8002
1194,TV Stand,A tool for erasing,,TVS005,13,3001,3501,04/08/23,6,21006
1195,Nightstand,A marker for highlighting text,,NS005,6,3501,4001,04/09/23,4,16004
1196,Sofa Bed,A cutting tool,,SFB005,9,15001,18001,04/10/23,3,54003
1197,Area Rug,A type of fastener,,AR005,11,4001,4501,04/11/23,7,31507
1198,Throw Pillow,A tool for organizing files,,TP005,13,1101,1401,04/12/23,3,4203
1199,Wall Art,A lighting fixture,,WA005,16,1501,1801,04/13/23,14,25214
1200,Curtains,A chair for a desk,,CRT006,21,1301,1601,04/14/23,10,16010
1201,Table Lamp,A low table for coffee,,TL005,9,1501,1801,04/15/23,4,7204
1202,Travel Adapter,A shelf for books,,TA007,11,601,801,04/16/23,8,6408
1203,Power Bank,A stand for a television,,PB006,16,1501,1801,04/17/23,4,7204
1204,USB Flash Drive,A small table by a bed,,UFD006,21,801,1001,04/18/23,10,10010
1205,Wireless Mouse,A sofa that can be converted into a bed,,WM006,16,1201,1501,04/19/23,2,3002
1206,Laptop Stand,A rug for the floor,,LS006,11,1101,1401,04/20/23,9,12609
1207,Gaming Mouse,A decorative pillow,,GM006,9,1501,1801,04/21/23,7,12607
1208,Graphics Card,Artwork for walls,,GC006,6,30001,35001,04/22/23,2,70002
1209,Motherboard,Window coverings,,MB006,9,22001,25001,04/23/23,6,150006
1210,CPU,A lamp for tables,,CPU006,11,18001,20001,04/24/23,5,100005
1211,RAM,A device for adapting plugs,,RAM006,16,15001,18001,04/25/23,12,216012
1212,Hard Drive,A portable charger,,HD006,13,5001,6001,04/26/23,7,42007
1213,SSD,A portable data storage device,,SSD006,11,7001,8001,04/27/23,10,80010
1214,Monitor,A mouse without cables,,MON006,6,25001,30001,04/28/23,2,60002
1215,Printer Paper,A stand for laptops,,PP006,21,601,801,04/29/23,13,10413
1216,Pencil,A mouse for gaming,,PCL006,26,31,41,04/30/23,19,779
1217,Eraser,A device for rendering graphics,,ER006,31,26,36,05/01/23,19,684
1218,Highlighter,A main circuit board,,HL006,16,61,81,05/02/23,4,324
1219,Scissors,A central processing unit,,SC006,11,201,251,05/03/23,7,1757
1220,Staples,A type of computer memory,,STP006,9,26,36,05/04/23,8,288
1221,File Organizer,A data storage device,,FO006,13,301,401,05/05/23,6,2406
1222,Desk Lamp,A type of data storage device,,DLP007,11,901,1201,05/06/23,3,3603
1223,Desk Chair,A display screen,,DC006,6,8001,9001,05/07/23,4,36004
1224,Coffee Table,A type of paper,,CT006,9,9001,10001,05/08/23,7,70007
1225,Bookshelf,A writing instrument,,BS006,11,4001,4501,05/09/23,6,27006
1226,TV Stand,A tool for erasing,,TVS006,13,3501,4001,05/10/23,10,40010
1227,Nightstand,A marker for highlighting text,,NS006,6,4001,4501,05/11/23,5,22505
1228,Sofa Bed,A cutting tool,,SFB006,9,18001,20001,05/12/23,2,40002
1229,Area Rug,A type of fastener,,AR006,11,4501,5001,05/13/23,7,35007
1230,Throw Pillow,A tool for organizing files,,TP006,13,1401,1601,05/14/23,4,6404
1231,Wall Art,A lighting fixture,,WA006,16,1801,2001,05/15/23,5,10005
1232,Curtains,A chair for a desk,,CRT007,21,1601,1801,05/16/23,4,7204
1233,Table Lamp,A low table for coffee,,TL006,9,1801,2001,05/17/23,4,8004
1234,Travel Adapter,A shelf for books,,TA008,11,701,901,05/18/23,6,5406
1235,Power Bank,A stand for a television,,PB007,16,1801,2001,05/19/23,9,18009
1236,USB Flash Drive,A small table by a bed,,UFD007,21,901,1101,05/20/23,2,2202
1237,Wireless Mouse,A sofa that can be converted into a bed,,WM007,16,1501,1701,05/21/23,15,25515
1238,Laptop Stand,A rug for the floor,,LS007,11,1401,1601,05/22/23,9,14409
1239,Gaming Mouse,A decorative pillow,,GM007,9,1801,2001,05/23/23,6,12006
1240,Graphics Card,Artwork for walls,,GC007,6,35001,40001,05/24/23,3,120003
1241,Motherboard,Window coverings,,MB007,9,25001,30001,05/25/23,8,240008
1242,CPU,A lamp for tables,,CPU007,11,20001,25001,05/26/23,9,225009
1243,RAM,A device for adapting plugs,,RAM007,16,18001,22001,05/27/23,14,308014
1244,Hard Drive,A portable charger,,HD007,13,6001,7001,05/28/23,11,77011
1245,SSD,A portable data storage device,,SSD007,11,8001,9001,05/29/23,3,27003
1246,Monitor,A mouse without cables,,MON007,6,30001,35001,05/30/23,4,140004
1247,Printer Paper,A stand for laptops,,PP007,21,701,901,05/31/23,11,9911
1248,Pencil,A mouse for gaming,,PCL007,26,36,46,06/01/23,12,552
1249,Eraser,A device for rendering graphics,,ER007,31,31,41,06/02/23,29,1189
1250,Highlighter,A main circuit board,,HL007,16,81,101,06/03/23,10,1010
1251,Scissors,A central processing unit,,SC007,11,251,301,06/04/23,9,2709
1252,Staples,A type of computer memory,,STP007,9,36,46,06/05/23,3,138
1253,File Organizer,A data storage device,,FO007,13,401,501,06/06/23,12,6012
1254,Desk Lamp,A type of data storage device,,DLP008,11,1001,1201,06/07/23,10,12010
1255,Desk Chair,A display screen,,DC007,6,9001,10001,06/08/23,3,30003
1256,Coffee Table,A type of paper,,CT007,9,10001,12001,06/09/23,5,60005
1257,Bookshelf,A writing instrument,,BS007,11,4501,5001,06/10/23,3,15003
1258,TV Stand,A tool for erasing,,TVS007,13,4001,4501,06/11/23,9,40509
1259,Nightstand,A marker for highlighting text,,NS007,6,4501,5001,06/12/23,4,20004
1260,Sofa Bed,A cutting tool,,SFB007,9,20001,25001,06/13/23,4,100004
1261,Area Rug,A type of fastener,,AR007,11,5001,6001,06/14/23,5,30005
1262,Throw Pillow,A tool for organizing files,,TP007,13,1601,1801,06/15/23,7,12607
1263,Wall Art,A lighting fixture,,WA007,16,2001,2201,06/16/23,6,13206
1264,Curtains,A chair for a desk,,CRT008,21,1801,2001,06/17/23,12,24012
1265,Table Lamp,A low table for coffee,,TL007,9,2001,2201,06/18/23,6,13206
1266,Travel Adapter,A shelf for books,,TA009,11,801,1001,06/19/23,4,4004
1267,Power Bank,A stand for a television,,PB008,16,2001,2201,06/20/23,11,24211
1268,USB Flash Drive,A small table by a bed,,UFD008,21,1101,1301,06/21/23,11,14311
1269,Wireless Mouse,A sofa that can be converted into a bed,,WM008,16,1701,1901,06/22/23,3,5703
1270,Laptop Stand,A rug for the floor,,LS008,11,1601,1801,06/23/23,9,16209
1271,Gaming Mouse,A decorative pillow,,GM008,9,2001,2201,06/24/23,8,17608
1272,Graphics Card,Artwork for walls,,GC008,6,40001,45001,06/25/23,5,225005
1273,Motherboard,Window coverings,,MB008,9,30001,35001,06/26/23,4,140004
1274,CPU,A lamp for tables,,CPU008,11,25001,30001,06/27/23,8,240008
1275,RAM,A device for adapting plugs,,RAM008,16,22001,25001,06/28/23,7,175007
1276,Hard Drive,A portable charger,,HD008,13,7001,8001,06/29/23,12,96012
1277,SSD,A portable data storage device,,SSD008,11,9001,10001,06/30/23,6,60006
1278,Monitor,A mouse without cables,,MON008,6,35001,40001,07/01/23,4,160004
1279,Printer Paper,A stand for laptops,,PP008,21,801,1001,07/02/23,7,7007
1280,Pencil,A mouse for gaming,,PCL008,26,41,51,07/03/23,7,357
1281,Eraser,A device for rendering graphics,,ER008,31,36,46,07/04/23,8,368
1282,Highlighter,A main circuit board,,HL008,16,101,121,07/05/23,5,605
1283,Scissors,A central processing unit,,SC008,11,301,351,07/06/23,5,1755
1284,Staples,A type of computer memory,,STP008,9,46,56,07/07/23,2,112
1285,File Organizer,A data storage device,,FO008,13,501,601,07/08/23,7,4207
1286,Desk Lamp,A type of data storage device,,DLP009,11,1201,1401,07/09/23,8,11208
1287,Desk Chair,A display screen,,DC008,6,10001,12001,07/10/23,3,36003
1288,Coffee Table,A type of paper,,CT008,9,12001,14001,07/11/23,3,42003
1289,Bookshelf,A writing instrument,,BS008,11,5001,6001,07/12/23,9,54009
1290,TV Stand,A tool for erasing,,TVS008,13,4501,5501,07/13/23,3,16503
1291,Nightstand,A marker for highlighting text,,NS008,6,5001,6001,07/14/23,5,30005
1292,Sofa Bed,A cutting tool,,SFB008,9,25001,30001,07/15/23,7,210007
1293,Area Rug,A type of fastener,,AR008,11,6001,7001,07/16/23,7,49007
1294,Throw Pillow,A tool for organizing files,,TP008,13,1801,2001,07/17/23,6,12006
1295,Wall Art,A lighting fixture,,WA008,16,2201,2501,07/18/23,9,22509
1296,Curtains,A chair for a desk,,CRT009,21,2001,2201,07/19/23,20,44020
1297,Table Lamp,A low table for coffee,,TL008,9,2201,2501,07/20/23,6,15006
1298,Travel Adapter,A shelf for books,,TA010,11,901,1101,07/21/23,6,6606
1299,Power Bank,A stand for a television,,PB009,16,2201,2501,07/22/23,7,17507
1300,USB Flash Drive,A small table by a bed,,UFD009,21,1301,1501,07/23/23,6,9006
1301,Wireless Mouse,A sofa that can be converted into a bed,,WM009,16,1901,2101,07/24/23,11,23111
1302,Laptop Stand,A rug for the floor,,LS009,11,1801,2001,07/25/23,10,20010
1303,Gaming Mouse,A decorative pillow,,GM009,9,2201,2501,07/26/23,3,7503
1304,Graphics Card,Artwork for walls,,GC009,6,45001,50001,07/27/23,3,150003
1305,Motherboard,Window coverings,,MB009,9,35001,40001,07/28/23,3,120003
1306,CPU,A lamp for tables,,CPU009,11,30001,35001,07/29/23,5,175005
1307,RAM,A device for adapting plugs,,RAM009,16,25001,30001,07/30/23,5,150005
1308,Hard Drive,A portable charger,,HD009,13,8001,9001,07/31/23,10,90010
1309,SSD,A portable data storage device,,SSD009,11,10001,12001,08/01/23,2,24002
1310,Monitor,A mouse without cables,,MON009,6,40001,45001,08/02/23,3,135003
1311,Printer Paper,A stand for laptops,,PP009,21,1001,1201,08/03/23,12,14412
1312,Pencil,A mouse for gaming,,PCL009,26,51,61,08/04/23,24,1464
1313,Eraser,A device for rendering graphics,,ER009,31,46,56,08/05/23,8,448
1314,Highlighter,A main circuit board,,HL009,16,121,141,08/06/23,6,846
1315,Scissors,A central processing unit,,SC009,11,351,401,08/07/23,2,802
1316,Staples,A type of computer memory,,STP009,9,56,66,08/08/23,6,396
1317,File Organizer,A data storage device,,FO009,13,601,701,08/09/23,10,7010
1318,Desk Lamp,A type of data storage device,,DLP010,11,1401,1601,08/10/23,4,6404
1319,Desk Chair,A display screen,,DC009,6,12001,14001,08/11/23,3,42003
1320,Coffee Table,A type of paper,,CT009,9,14001,16001,08/12/23,2,32002
1321,Bookshelf,A writing instrument,,BS009,11,6001,7001,08/13/23,9,63009
1322,TV Stand,A tool for erasing,,TVS009,13,5501,6501,08/14/23,12,78012
1323,Nightstand,A marker for highlighting text,,NS009,6,6001,7001,08/15/23,5,35005
1324,Sofa Bed,A cutting tool,,SFB009,9,30001,35001,08/16/23,4,140004
1325,Area Rug,A type of fastener,,AR009,11,7001,8001,08/17/23,4,32004
1326,Throw Pillow,A tool for organizing files,,TP009,13,2001,2201,08/18/23,7,15407
1327,Wall Art,A lighting fixture,,WA009,16,2501,2801,08/19/23,12,33612
1328,Curtains,A chair for a desk,,CRT010,21,2201,2501,08/20/23,3,7503
1329,Table Lamp,A low table for coffee,,TL009,9,2501,2801,08/21/23,6,16806
1330,Travel Adapter,A shelf for books,,TA011,11,1001,1201,08/22/23,9,10809
1331,Power Bank,A stand for a television,,PB010,16,2501,2801,08/23/23,2,5602
1332,USB Flash Drive,A small table by a bed,,UFD010,21,1501,1801,08/24/23,11,19811
1333,Wireless Mouse,A sofa that can be converted into a bed,,WM010,16,2101,2401,08/25/23,7,16807
1334,Laptop Stand,A rug for the floor,,LS010,11,2001,2301,08/26/23,9,20709
1335,Gaming Mouse,A decorative pillow,,GM010,9,2501,2801,08/27/23,6,16806
1336,Graphics Card,Artwork for walls,,GC010,6,50001,55001,08/28/23,4,220004
1337,Motherboard,Window coverings,,MB010,9,40001,45001,08/29/23,7,315007
1338,CPU,A lamp for tables,,CPU010,11,35001,40001,08/30/23,7,280007
1339,RAM,A device for adapting plugs,,RAM010,16,30001,35001,08/31/23,2,70002
1340,Hard Drive,A portable charger,,HD010,13,9001,10001,09/01/23,6,60006
1341,SSD,A portable data storage device,,SSD010,11,12001,14001,09/02/23,5,70005
1342,Monitor,A mouse without cables,,MON010,6,45001,50001,09/03/23,4,200004
1343,Printer Paper,A stand for laptops,,PP010,21,1201,1501,09/04/23,19,28519
1344,Pencil,A mouse for gaming,,PCL010,26,61,71,09/05/23,7,497
